3000,18
3001,7
3002,20
3003,18
3004,19
3005,14
3006,18
3007,18
3008,7
3009,14
3010,5
3011,7
3012,7
3013,7
3014,7
3015,7
3016,7
3017,5
3018,5
3019,5
3020,14
3021,14
3022,14
3023,4
3024,4
3025,14
3026,19
3027,7
3028,7
3029,14
3030,7
3031,14
3032,18
3033,20
3034,20
3035,20
3036,20
3037,4
3038,4
3039,14
3040,20
3041,13
3042,13
3043,12
3044,14
3045,14
3046,14
3047,14
3048,14
3049,13
3050,4
3051,14
3052,18
3053,18
3054,3
3055,14
3056,7
3057,4
3058,4
3059,13
3060,2
3061,2
3062,7
3063,7
3064,14
3065,7
3066,18
3067,4
3068,3
3069,3
3070,18
3071,5
3072,7
3073,10
3074,18
3075,7
3076,4
3077,7
3078,7
3079,7
3080,7
3081,7
3082,7
3083,7
3084,7
3085,7
3086,2
3087,18
3088,6
3089,4
3090,4
3091,7
3092,4
3093,5
3094,14
3095,14
3096,5
3097,2
3098,18
3099,7
3100,18
3101,14
3102,7
3103,18
3104,5
3105,5
3106,4
3107,7
3108,14
3109,7
3110,4
3111,4
3112,4
3113,7
3114,4
3115,14
3116,18
3117,16
3118,18
3119,14
3120,18
3121,14
3122,14
3123,18
3124,14
3125,7
3126,7
3127,7
3128,7
3129,14
3130,4
3131,7
3132,7
3133,5
3134,14
3135,13
3136,7
3137,18
3138,14
3139,14
3140,7
3141,18
3142,18
3143,18
3144,18
3145,7
3146,19
3147,14
3148,4
3149,2
3150,4
3151,4
3152,4
3153,7
3154,4
3155,4
3156,20
3157,14
3158,4
3159,7
3160,4
3161,4
3162,7
3163,7
3164,7
3165,7
3166,7
3167,7
3168,7
